"Month","Year","Observed","Annual_Recon","Monthly_Recon"
9,1717,NA,5.392,3.45908190347999
10,1717,NA,5.748,3.15922811482614
11,1717,NA,5.748,2.86827834376598
12,1717,NA,5.748,2.81187522566966
1,1718,NA,5.748,2.57369829978501
2,1718,NA,5.748,2.5299028506111
3,1718,NA,5.748,2.78303144034274
4,1718,NA,5.748,6.15457087756416
5,1718,NA,5.748,13.2064855754818
6,1718,NA,5.748,13.4425855724392
7,1718,NA,5.748,6.78094890462144
8,1718,NA,5.748,4.79865037655748
9,1718,NA,5.748,3.86507104206717
10,1718,NA,6.321,3.45279820744016
11,1718,NA,6.321,3.12297702831418
12,1718,NA,6.321,2.86607605564421
1,1719,NA,6.321,2.70391945618629
2,1719,NA,6.321,2.79421940203144
3,1719,NA,6.321,3.04599489045742
4,1719,NA,6.321,6.1342777908041
5,1719,NA,6.321,14.5284730765626
6,1719,NA,6.321,14.587842610309
7,1719,NA,6.321,8.03340109649111
8,1719,NA,6.321,5.25729832789779
9,1719,NA,6.321,4.35449555018184
10,1719,NA,6.67,3.83892018578609
11,1719,NA,6.67,3.46208160420011
12,1719,NA,6.67,3.11516633067068
1,1720,NA,6.67,2.8461882321142
2,1720,NA,6.67,2.97532781842157
3,1720,NA,6.67,3.31866671203078
4,1720,NA,6.67,7.04029822309532
5,1720,NA,6.67,15.4104545458402
6,1720,NA,6.67,16.5615430516331
7,1720,NA,6.67,9.08489792836371
8,1720,NA,6.67,5.76655683302119
9,1720,NA,6.67,4.79652842635174
10,1720,NA,4.211,4.18938837387481
11,1720,NA,4.211,3.70557887626821
12,1720,NA,4.211,3.2554135094216
1,1721,NA,4.211,3.08669243701203
2,1721,NA,4.211,2.79651198764527
3,1721,NA,4.211,2.84736678678997
4,1721,NA,4.211,4.45586308015626
5,1721,NA,4.211,10.458469861361
6,1721,NA,4.211,7.80763036686118
7,1721,NA,4.211,4.16358803934507
8,1721,NA,4.211,3.58344384489519
9,1721,NA,4.211,2.94674165580169
10,1721,NA,8.219,2.7636954983407
11,1721,NA,8.219,2.56446541208519
12,1721,NA,8.219,2.63755223317065
1,1722,NA,8.219,2.5759201601679
2,1722,NA,8.219,2.72435539194422
3,1722,NA,8.219,3.20673316931097
4,1722,NA,8.219,8.71258149502549
5,1722,NA,8.219,19.703148399143
6,1722,NA,8.219,23.3271610704809
7,1722,NA,8.219,12.0862035226054
8,1722,NA,8.219,6.8472628486027
9,1722,NA,8.219,5.46578187609392
10,1722,NA,8.399,4.70056375643187
11,1722,NA,8.399,4.14710721884532
12,1722,NA,8.399,3.7598819403791
1,1723,NA,8.399,3.42462546662995
2,1723,NA,8.399,3.3488340716813
3,1723,NA,8.399,3.638314137413
4,1723,NA,8.399,7.37439108939332
5,1723,NA,8.399,20.2064674272117
6,1723,NA,8.399,23.5568396079448
7,1723,NA,8.399,12.5991135341334
8,1723,NA,8.399,7.47786927180274
9,1723,NA,8.399,5.82107123866535
10,1723,NA,8.008,5.0188195664884
11,1723,NA,8.008,4.35768290654386
12,1723,NA,8.008,3.81158202504087
1,1724,NA,8.008,3.64402764611323
2,1724,NA,8.008,3.50556902530733
3,1724,NA,8.008,3.74390326735049
4,1724,NA,8.008,7.10070962660741
5,1724,NA,8.008,19.1088861970846
6,1724,NA,8.008,20.7523763969256
7,1724,NA,8.008,11.0155332883097
8,1724,NA,8.008,6.80213101430387
9,1724,NA,8.008,5.39044416108559
10,1724,NA,8.908,4.70063680831072
11,1724,NA,8.908,4.14443756801741
12,1724,NA,8.908,3.88822100383061
1,1725,NA,8.908,3.4520111268289
2,1725,NA,8.908,3.51909168518432
3,1725,NA,8.908,3.61025372746537
4,1725,NA,8.908,6.73314274182085
5,1725,NA,8.908,21.6021166719461
6,1725,NA,8.908,27.3566851598534
7,1725,NA,8.908,14.7541409717084
8,1725,NA,8.908,8.06235223522543
9,1725,NA,8.908,6.28704961575624
10,1725,NA,10.155,5.35562895659206
11,1725,NA,10.155,4.67756066266784
12,1725,NA,10.155,4.3108723568139
1,1726,NA,10.155,3.78913712807512
2,1726,NA,10.155,3.92816198635316
3,1726,NA,10.155,3.86403268681293
4,1726,NA,10.155,7.69331955232556
5,1726,NA,10.155,24.7932071885081
6,1726,NA,10.155,31.5254385137175
7,1726,NA,10.155,17.5670276407902
8,1726,NA,10.155,9.24634649640463
9,1726,NA,10.155,7.3069195123069
10,1726,NA,10.663,6.1909693268197
11,1726,NA,10.663,5.47060938652095
12,1726,NA,10.663,4.78543139248938
1,1727,NA,10.663,4.21998907027592
2,1727,NA,10.663,4.11185379004794
3,1727,NA,10.663,4.35726568633556
4,1727,NA,10.663,8.66581124649491
5,1727,NA,10.663,25.9984636440178
6,1727,NA,10.663,32.1932545841749
7,1727,NA,10.663,17.3360905449248
8,1727,NA,10.663,9.42716327068094
9,1727,NA,10.663,7.39391756028734
10,1727,NA,8.573,6.25942273650988
11,1727,NA,8.573,5.43968439935538
12,1727,NA,8.573,4.84622366606639
1,1728,NA,8.573,4.33284635455211
2,1728,NA,8.573,4.07259895613159
3,1728,NA,8.573,4.37989097942712
4,1728,NA,8.573,8.92072005663259
5,1728,NA,8.573,20.688668025314
6,1728,NA,8.573,21.4386346664967
7,1728,NA,8.573,11.2559807855424
8,1728,NA,8.573,7.25323949221337
9,1728,NA,8.573,5.8397689798442
10,1728,NA,3.381,5.07534731012924
11,1728,NA,3.381,4.42957536687399
12,1728,NA,3.381,3.9270472664445
1,1729,NA,3.381,3.42525199818463
2,1729,NA,3.381,2.94135908922709
3,1729,NA,3.381,2.85821901696701
4,1729,NA,3.381,3.1136448134297
5,1729,NA,3.381,9.36505080839486
6,1729,NA,3.381,6.41680346845726
7,1729,NA,3.381,3.6094184833626
8,1729,NA,3.381,3.22638773792664
9,1729,NA,3.381,2.69562274236288
10,1729,NA,7.55,2.52786057905901
11,1729,NA,7.55,2.40018933450176
12,1729,NA,7.55,2.52451037233602
1,1730,NA,7.55,2.38319384783482
2,1730,NA,7.55,2.53289939373096
3,1730,NA,7.55,2.9381811797405
4,1730,NA,7.55,7.04708454636839
5,1730,NA,7.55,17.8144067492786
6,1730,NA,7.55,21.9800489493162
7,1730,NA,7.55,11.7411232472121
8,1730,NA,7.55,6.52303734724158
9,1730,NA,7.55,5.28108642765141
10,1730,NA,7.889,4.50654087177379
11,1730,NA,7.889,4.02719065772188
12,1730,NA,7.889,3.60581370756467
1,1731,NA,7.889,3.31971393125697
2,1731,NA,7.889,3.22719713883083
3,1731,NA,7.889,3.59390090621415
4,1731,NA,7.889,7.45680985355152
5,1731,NA,7.889,18.7725088010096
6,1731,NA,7.889,21.3790978578377
7,1731,NA,7.889,11.2785798767925
8,1731,NA,7.889,6.88789417893357
9,1731,NA,7.889,5.43801544657024
10,1731,NA,7.432,4.70076414394553
11,1731,NA,7.432,4.11682990772659
12,1731,NA,7.432,3.6091601748677
1,1732,NA,7.432,3.29714368108437
2,1732,NA,7.432,3.13465011320749
3,1732,NA,7.432,3.3249676301042
4,1732,NA,7.432,6.51111679612213
5,1732,NA,7.432,17.482648671883
6,1732,NA,7.432,19.2404776449115
7,1732,NA,7.432,10.2001010126854
8,1732,NA,7.432,6.36057575074541
9,1732,NA,7.432,5.03841531337178
10,1732,NA,8.499,4.39878610639233
11,1732,NA,8.499,3.95106553023018
12,1732,NA,8.499,3.53300147636292
1,1733,NA,8.499,3.40000180140019
2,1733,NA,8.499,3.34173851308263
3,1733,NA,8.499,4.03647466302853
4,1733,NA,8.499,9.61882615104871
5,1733,NA,8.499,20.4841748456651
6,1733,NA,8.499,22.8085158866956
7,1733,NA,8.499,12.0578140866262
8,1733,NA,8.499,7.22477947685525
9,1733,NA,8.499,5.79695506284947
10,1733,NA,6.426,4.98195817975756
11,1733,NA,6.426,4.31315071677943
12,1733,NA,6.426,3.67675495426701
1,1734,NA,6.426,3.41623753357088
2,1734,NA,6.426,3.16772822309097
3,1734,NA,6.426,3.60142045963131
4,1734,NA,6.426,7.80205725462765
5,1734,NA,6.426,14.7881805182868
6,1734,NA,6.426,15.1812946929034
7,1734,NA,6.426,7.89426882825653
8,1734,NA,6.426,5.61518987483478
9,1734,NA,6.426,4.51748171868436
10,1734,NA,1.251,4.00606678575363
11,1734,NA,1.251,3.49262097876385
12,1734,NA,1.251,2.91275314649302
1,1735,NA,1.251,2.85633247563044
2,1735,NA,1.251,2.37179167906727
3,1735,NA,1.251,2.61737910261724
4,1735,NA,1.251,3.97621437544314
5,1735,NA,1.251,7.31906880058709
6,1735,NA,1.251,4.33467242499143
7,1735,NA,1.251,2.20692490607132
8,1735,NA,1.251,2.44681017431145
9,1735,NA,1.251,2.06997380346944
10,1735,NA,4.504,2.00897571585512
11,1735,NA,4.504,1.90026717690503
12,1735,NA,4.504,1.98611802638139
1,1736,NA,4.504,2.01006763696858
2,1736,NA,4.504,2.07144370186222
3,1736,NA,4.504,2.45338540648498
4,1736,NA,4.504,5.98018131882263
5,1736,NA,4.504,10.901506592914
6,1736,NA,4.504,9.52478908476867
7,1736,NA,4.504,5.03227741360392
8,1736,NA,4.504,3.68026209203736
9,1736,NA,4.504,3.15604931008211
10,1736,NA,5.604,2.85065541368165
11,1736,NA,5.604,2.66108985388341
12,1736,NA,5.604,2.47301931408979
1,1737,NA,5.604,2.44175467303776
2,1737,NA,5.604,2.47148688295837
3,1737,NA,5.604,2.71025949583544
4,1737,NA,5.604,5.72878390723214
5,1737,NA,5.604,12.9007025245103
6,1737,NA,5.604,12.1911537162406
7,1737,NA,5.604,6.44404324074479
8,1737,NA,5.604,4.52993266173251
9,1737,NA,5.604,3.72991922443656
10,1737,NA,7.565,3.33857292686224
11,1737,NA,7.565,3.06285583726372
12,1737,NA,7.565,2.83856041044977
1,1738,NA,7.565,2.7469323443737
2,1738,NA,7.565,2.7198950605261
3,1738,NA,7.565,3.25382871090285
4,1738,NA,7.565,9.05109824190856
5,1738,NA,7.565,17.8566808181653
6,1738,NA,7.565,20.7005624602138
7,1738,NA,7.565,10.2006755235273
8,1738,NA,7.565,6.44022319070797
9,1738,NA,7.565,5.08038035045823
10,1738,NA,6.27,4.42085702809832
11,1738,NA,6.27,3.88107664019972
12,1738,NA,6.27,3.35769186113189
1,1739,NA,6.27,3.16728256477086
2,1739,NA,6.27,2.94073421266398
3,1739,NA,6.27,3.33827408284916
4,1739,NA,6.27,6.39641506799431
5,1739,NA,6.27,14.4041904581386
6,1739,NA,6.27,14.5380610875407
7,1739,NA,6.27,7.5286996013006
8,1739,NA,6.27,5.30235296834769
9,1739,NA,6.27,4.19523582681181
10,1739,NA,6.985,3.7305484761316
11,1739,NA,6.985,3.28070266816001
12,1739,NA,6.985,2.95971346789635
1,1740,NA,6.985,2.84203946194264
2,1740,NA,6.985,2.77705311400703
3,1740,NA,6.985,3.22282761629484
4,1740,NA,6.985,8.14447947908396
5,1740,NA,6.985,16.247601104473
6,1740,NA,6.985,17.5677756995212
7,1740,NA,6.985,8.99430852328996
8,1740,NA,6.985,5.78002361288774
9,1740,NA,6.985,4.64132422574385
10,1740,NA,6.745,4.07384674915176
11,1740,NA,6.745,3.63762583582323
12,1740,NA,6.745,3.14851467744216
1,1741,NA,6.745,3.05560724917781
2,1741,NA,6.745,3.01375796724779
3,1741,NA,6.745,3.2303317996897
4,1741,NA,6.745,6.68201934733614
5,1741,NA,6.745,15.606593350303
6,1741,NA,6.745,16.3349769381929
7,1741,NA,6.745,8.48250451964041
8,1741,NA,6.745,5.64948678587286
9,1741,NA,6.745,4.55757759725709
10,1741,NA,6.73,4.0135919641692
11,1741,NA,6.73,3.60041482540105
12,1741,NA,6.73,3.25104447138726
1,1742,NA,6.73,3.14371350732235
2,1742,NA,6.73,2.99666003842324
3,1742,NA,6.73,3.40133407484216
4,1742,NA,6.73,7.08154263356079
5,1742,NA,6.73,15.5671948311774
6,1742,NA,6.73,16.3966624253153
7,1742,NA,6.73,8.52548290922295
8,1742,NA,6.73,5.62058251774355
9,1742,NA,6.73,4.50219838613882
10,1742,NA,7.203,3.96747602849516
11,1742,NA,7.203,3.51246756516705
12,1742,NA,7.203,3.18769068685845
1,1743,NA,7.203,3.06178515343642
2,1743,NA,7.203,2.92869762024301
3,1743,NA,7.203,3.29614683167292
4,1743,NA,7.203,7.60263976448285
5,1743,NA,7.203,16.844585901905
6,1743,NA,7.203,18.7525479315405
7,1743,NA,7.203,9.38796610943109
8,1743,NA,7.203,6.10543116473051
9,1743,NA,7.203,4.81954751296974
10,1743,NA,6.745,4.2189394304435
11,1743,NA,6.745,3.7434487506717
12,1743,NA,6.745,3.33124578750414
1,1744,NA,6.745,3.14868285181358
2,1744,NA,6.745,2.84046469026293
3,1744,NA,6.745,3.31798758198256
4,1744,NA,6.745,7.88087635651614
5,1744,NA,6.745,15.606593350303
6,1744,NA,6.745,16.3595298981425
7,1744,NA,6.745,7.81908793727169
8,1744,NA,6.745,5.51912497640416
9,1744,NA,6.745,4.27954344391062
10,1744,NA,6.026,3.80806563170486
11,1744,NA,6.026,3.34784050817333
12,1744,NA,6.026,3.03842240517266
1,1745,NA,6.026,2.78980899936868
2,1745,NA,6.026,2.71971189202258
3,1745,NA,6.026,2.87655555533058
4,1745,NA,6.026,4.97367493289961
5,1745,NA,6.026,13.8271501889606
6,1745,NA,6.026,13.9921316329015
7,1745,NA,6.026,7.66403474056078
8,1745,NA,6.026,5.0505746860301
9,1745,NA,6.026,4.11028164377065
10,1745,NA,9.185,3.63817977701212
11,1745,NA,9.185,3.34548062184301
12,1745,NA,9.185,3.0875925881533
1,1746,NA,9.185,2.94228028885793
2,1746,NA,9.185,3.09582299979348
3,1746,NA,9.185,3.40248788041109
4,1746,NA,9.185,8.21885928518782
5,1746,NA,9.185,22.3403725657391
6,1746,NA,9.185,28.9981161856218
7,1746,NA,9.185,15.1860555658082
8,1746,NA,9.185,8.2619309678405
9,1746,NA,9.185,6.51149772780117
10,1746,NA,8.317,5.52024102896494
11,1746,NA,8.317,4.85514440147338
12,1746,NA,8.317,4.26513054791862
1,1747,NA,8.317,3.72210155537831
2,1747,NA,8.317,3.54175071206214
3,1747,NA,8.317,3.71189738869143
4,1747,NA,8.317,6.57165237053809
5,1747,NA,8.317,19.9776816969576
6,1747,NA,8.317,22.7554687216758
7,1747,NA,8.317,12.0021154067309
8,1747,NA,8.317,7.37786385610255
9,1747,NA,8.317,5.82252858420697
10,1747,NA,6.921,5.02288336154318
11,1747,NA,6.921,4.43843203345985
12,1747,NA,6.921,4.0326625854409
1,1748,NA,6.921,3.50712421210308
2,1748,NA,6.921,3.34376408920353
3,1748,NA,6.921,4.02932382016301
4,1748,NA,6.921,7.14964608473845
5,1748,NA,6.921,16.0748233105722
6,1748,NA,6.921,14.6323174198632
7,1748,NA,6.921,8.13147610746583
8,1748,NA,6.921,5.5336904367922
9,1748,NA,6.921,4.59121089389685
10,1748,NA,8.113,4.0431528838838
11,1748,NA,8.113,3.56418857955023
12,1748,NA,8.113,3.25834325553256
1,1749,NA,8.113,3.1695742230191
2,1749,NA,8.113,3.27362916941915
3,1749,NA,8.113,3.56972091622865
4,1749,NA,8.113,8.20239545168068
5,1749,NA,8.113,19.4050632262077
6,1749,NA,8.113,21.3320751949608
7,1749,NA,8.113,11.4274571054753
8,1749,NA,8.113,6.82481471237517
9,1749,NA,8.113,5.57366839317838
10,1749,NA,7.908,4.82236452822194
11,1749,NA,7.908,4.31957473708373
12,1749,NA,7.908,3.82793343855789
1,1750,NA,7.908,3.49333391087331
2,1750,NA,7.908,3.50394116875697
3,1750,NA,7.908,3.64692422727986
4,1750,NA,7.908,6.890704761096
5,1750,NA,7.908,18.826248854376
6,1750,NA,7.908,19.5351988880751
7,1750,NA,7.908,10.8230564538391
8,1750,NA,7.908,6.58949209426046
9,1750,NA,7.908,5.34788400618568
10,1750,NA,8.685,4.65036537287338
11,1750,NA,8.685,4.16943098829969
12,1750,NA,8.685,3.74736634928929
1,1751,NA,8.685,3.50757490216127
2,1751,NA,8.685,3.52841821591701
3,1751,NA,8.685,3.86660306275531
4,1751,NA,8.685,8.51520118276707
5,1751,NA,8.685,20.9963928357896
6,1751,NA,8.685,21.5373114165855
7,1751,NA,8.685,11.5330003501836
8,1751,NA,8.685,7.04281365927188
9,1751,NA,8.685,5.75911947504108
10,1751,NA,6.883,4.96261774252946
11,1751,NA,6.883,4.4440075094284
12,1751,NA,6.883,3.89850381406089
1,1752,NA,6.883,3.67890494376968
2,1752,NA,6.883,3.41459705845259
3,1752,NA,6.883,3.74720026131522
4,1752,NA,6.883,6.43420227436389
5,1752,NA,6.883,15.9728413451634
6,1752,NA,6.883,15.2180597032824
7,1752,NA,6.883,8.42971152896972
8,1752,NA,6.883,5.58526926967704
9,1752,NA,6.883,4.56880527451593
10,1752,NA,8.274,4.03834204804311
11,1752,NA,8.274,3.61731890970319
12,1752,NA,8.274,3.36359744746533
1,1753,NA,8.274,3.25420495197817
2,1753,NA,8.274,3.12064008170597
3,1753,NA,8.274,3.69513257016495
4,1753,NA,8.274,9.52113369922614
5,1753,NA,8.274,19.8573617311134
6,1753,NA,8.274,22.6065573729929
7,1753,NA,8.274,11.6187351687984
8,1753,NA,8.274,7.0373748202811
9,1753,NA,8.274,5.56219461119412
10,1753,NA,7.413,4.8183428978441
11,1753,NA,7.413,4.21158581407512
12,1753,NA,7.413,3.64641779418927
1,1754,NA,7.413,3.4794605534273
2,1754,NA,7.413,3.18155388377166
3,1754,NA,7.413,3.71809901244567
4,1754,NA,7.413,9.22092276368796
5,1754,NA,7.413,17.429385952769
6,1754,NA,7.413,19.0945924568503
7,1754,NA,7.413,9.71090200227069
8,1754,NA,7.413,6.3408535347705
9,1754,NA,7.413,5.00678675331702
10,1754,NA,4.101,4.39256276203838
11,1754,NA,4.101,3.82476612063464
12,1754,NA,4.101,3.2093629430171
1,1755,NA,4.101,3.1108008473891
2,1755,NA,4.101,2.83009290490703
3,1755,NA,4.101,3.08663709454463
4,1755,NA,4.101,5.70382972464941
5,1755,NA,4.101,10.3004752151516
6,1755,NA,4.101,8.20345590118724
7,1755,NA,4.101,4.47946556104316
8,1755,NA,4.101,3.69988416631395
9,1755,NA,4.101,3.09984928353376
10,1755,NA,4.743,2.86515304532662
11,1755,NA,4.743,2.61389320191666
12,1755,NA,4.743,2.35373217925108
1,1756,NA,4.743,2.50816787864778
2,1756,NA,4.743,2.35261457244123
3,1756,NA,4.743,2.57886522845612
4,1756,NA,4.743,6.3302896732195
5,1756,NA,4.743,11.288543292989
6,1756,NA,4.743,9.57858967227676
7,1756,NA,4.743,4.62656403362021
8,1756,NA,4.743,3.74765410804457
9,1756,NA,4.743,3.06745732878047
10,1756,NA,5.117,2.83441053171685
11,1756,NA,5.117,2.62628872160884
12,1756,NA,5.117,2.57270908059523
1,1757,NA,5.117,2.40379669863988
2,1757,NA,5.117,2.37362878641523
3,1757,NA,5.117,2.70222381382192
4,1757,NA,5.117,5.94943300737299
5,1757,NA,5.117,11.9448595833296
6,1757,NA,5.117,11.2658828245236
7,1757,NA,5.117,6.01387575592541
8,1757,NA,5.117,4.21231326083827
9,1757,NA,5.117,3.50959546143862
10,1757,NA,6.635,3.14663122077487
11,1757,NA,6.635,2.90165025046203
12,1757,NA,6.635,2.61868191085726
1,1758,NA,6.635,2.6694422032551
2,1758,NA,6.635,2.61802843913661
3,1758,NA,6.635,3.00985265242325
4,1758,NA,6.635,6.88756784468461
5,1758,NA,6.635,15.3196708771734
6,1758,NA,6.635,16.9552283719326
7,1758,NA,6.635,8.69788312038373
8,1758,NA,6.635,5.56275401815955
9,1758,NA,6.635,4.45241324856043
10,1758,NA,6.615,3.90329649479346
11,1758,NA,6.615,3.47949399217858
12,1758,NA,6.615,3.13850097104745
1,1759,NA,6.615,2.90810055160733
2,1759,NA,6.615,2.73908378292162
3,1759,NA,6.615,3.29597208422896
4,1759,NA,6.615,8.30077826476569
5,1759,NA,6.615,15.2680147295675
6,1759,NA,6.615,15.6305945979135
7,1759,NA,6.615,7.67833824923314
8,1759,NA,6.615,5.40911193826048
9,1759,NA,6.615,4.32295737172737
10,1759,NA,3.405,3.82751264660066
11,1759,NA,3.405,3.37068688767489
12,1759,NA,3.405,2.94132246165848
1,1760,NA,3.405,2.73832765928915
2,1760,NA,3.405,2.55089441681596
3,1760,NA,3.405,2.68460173019201
4,1760,NA,3.405,4.21192915828542
5,1760,NA,3.405,9.39372601857653
6,1760,NA,3.405,8.05502798016221
7,1760,NA,3.405,4.40260322633719
8,1760,NA,3.405,3.59156139298331
9,1760,NA,3.405,2.95740558627025
10,1760,NA,5.158,2.72414599612021
11,1760,NA,5.158,2.48284136814954
12,1760,NA,5.158,2.31166506659592
1,1761,NA,5.158,2.17439961122448
2,1761,NA,5.158,2.31724264476516
3,1761,NA,5.158,2.71645487018645
4,1761,NA,5.158,5.66306560833501
5,1761,NA,5.158,12.0207912326256
6,1761,NA,5.158,12.7714163899793
7,1761,NA,5.158,7.30103490957629
8,1761,NA,5.158,4.62450353851923
9,1761,NA,5.158,3.92670641691668
10,1761,NA,6.671,3.4560603952142
11,1761,NA,6.671,3.13369446927711
12,1761,NA,6.671,2.72897175222836
1,1762,NA,6.671,2.78585580317526
2,1762,NA,6.671,2.69785531740812
3,1762,NA,6.671,3.16645003360736
4,1762,NA,6.671,6.53649230497927
5,1762,NA,6.671,15.4130554814573
6,1762,NA,6.671,17.1145353387783
7,1762,NA,6.671,8.87093110048951
8,1762,NA,6.671,5.7475058969719
9,1762,NA,6.671,4.58030463373987
10,1762,NA,6.416,4.00970362145522
11,1762,NA,6.416,3.51198123991661
12,1762,NA,6.416,3.22455544302147
1,1763,NA,6.416,2.95468531345777
2,1763,NA,6.416,2.79955365684249
3,1763,NA,6.416,3.27151486879158
4,1763,NA,6.416,6.41710179714157
5,1763,NA,6.416,14.7632285028033
6,1763,NA,6.416,14.9785228509454
7,1763,NA,6.416,7.96636277994836
8,1763,NA,6.416,5.31792693775996
9,1763,NA,6.416,4.27038071344733
10,1763,NA,6.497,3.76099053271008
11,1763,NA,6.497,3.32365842318949
12,1763,NA,6.497,2.98027648583246
1,1764,NA,6.497,2.75323252825717
2,1764,NA,6.497,2.74066170874011
3,1764,NA,6.497,3.18170784376511
4,1764,NA,6.497,6.3082463246394
5,1764,NA,6.497,14.9666253566617
6,1764,NA,6.497,16.5250519583855
7,1764,NA,6.497,8.93409981920555
8,1764,NA,6.497,5.69665744141478
9,1764,NA,6.497,4.61185878715167
10,1764,NA,4.599,4.00630416402932
11,1764,NA,4.599,3.51372167804144
12,1764,NA,4.599,3.03258426390326
1,1765,NA,4.599,2.93612331811323
2,1765,NA,4.599,2.69192119851313
3,1765,NA,4.599,3.00397675284861
4,1765,NA,4.599,4.78593461027207
5,1765,NA,4.599,11.0524753106414
6,1765,NA,4.599,8.9186326678628
7,1765,NA,4.599,4.86116218991396
8,1765,NA,4.599,3.8916172476798
9,1765,NA,4.599,3.20291215266172
10,1765,NA,7.396,2.92826041554699
11,1765,NA,7.396,2.6613302228355
12,1765,NA,7.396,2.53782609169447
1,1766,NA,7.396,2.32775034458819
2,1766,NA,7.396,2.57230680021347
3,1766,NA,7.396,2.96719899106501
4,1766,NA,7.396,6.05713563328636
5,1766,NA,7.396,17.3817721805136
6,1766,NA,7.396,21.0866000064505
7,1766,NA,7.396,11.9865217355547
8,1766,NA,7.396,6.54759423306882
9,1766,NA,7.396,5.39808190970577
10,1766,NA,8.42,4.56085283784142
11,1766,NA,8.42,4.10134641511907
12,1766,NA,8.42,3.44647689088588
1,1767,NA,8.42,3.47246552580045
2,1767,NA,8.42,3.47890794757931
3,1767,NA,8.42,3.90648362625691
4,1767,NA,8.42,7.39081215808547
5,1767,NA,8.42,20.2649094080095
6,1767,NA,8.42,21.8644592435275
7,1767,NA,8.42,12.3790470150954
8,1767,NA,8.42,7.11555437318438
9,1767,NA,8.42,5.8214350912914
10,1767,NA,8.885,4.9995585131274
11,1767,NA,8.885,4.42438347050477
12,1767,NA,8.885,3.98036449381832
1,1768,NA,8.885,3.65742418372621
2,1768,NA,8.885,3.62548769538623
3,1768,NA,8.885,4.09545732042947
4,1768,NA,8.885,6.86568511166872
5,1768,NA,8.885,21.5400962525608
6,1768,NA,8.885,24.9540489664245
7,1768,NA,8.885,13.920248538329
8,1768,NA,8.885,7.96117008679057
9,1768,NA,8.885,6.31676670701691
10,1768,NA,7.922,5.35459115424619
11,1768,NA,7.922,4.59998375625285
12,1768,NA,7.922,4.05265734838444
1,1769,NA,7.922,3.62858838352294
2,1769,NA,7.922,3.4357114017305
3,1769,NA,7.922,3.99184613795444
4,1769,NA,7.922,7.29695552079093
5,1769,NA,7.922,18.86584072204
6,1769,NA,7.922,21.4007173907218
7,1769,NA,7.922,11.6055629216958
8,1769,NA,7.922,7.06471916195033
9,1769,NA,7.922,5.61318957358457
10,1769,NA,6.338,4.83020337691135
11,1769,NA,6.338,4.15500752984227
12,1769,NA,6.338,3.64003934008725
1,1770,NA,6.338,3.35128112651913
2,1770,NA,6.338,3.08743096245973
3,1770,NA,6.338,3.50815448983337
4,1770,NA,6.338,5.84856926631546
5,1770,NA,6.338,14.5701740221962
6,1770,NA,6.338,13.2576504338736
7,1770,NA,6.338,7.40421605376101
8,1770,NA,6.338,5.13338314655007
9,1770,NA,6.338,4.16056560373225
10,1770,NA,9.68,3.71385046047194
11,1770,NA,9.68,3.31719259485085
12,1770,NA,9.68,3.05623255758105
1,1771,NA,9.68,2.99787952408486
2,1771,NA,9.68,3.15965095326896
3,1771,NA,9.68,3.54330901211697
4,1771,NA,9.68,8.29747767048757
5,1771,NA,9.68,23.6178931396301
6,1771,NA,9.68,29.572008617602
7,1771,NA,9.68,15.5191078438969
8,1771,NA,9.68,8.55805685273389
9,1771,NA,9.68,6.72377528225513
10,1771,NA,7.534,5.66100216703456
11,1771,NA,7.534,4.93722582153394
12,1771,NA,7.534,4.24689476861772
1,1772,NA,7.534,3.74791303326494
2,1772,NA,7.534,3.46613596520395
3,1772,NA,7.534,3.82965888593589
4,1772,NA,7.534,7.18411447711813
5,1772,NA,7.534,17.7693366319835
6,1772,NA,7.534,16.8068553203095
7,1772,NA,7.534,9.12637489024087
8,1772,NA,7.534,6.1380896867932
9,1772,NA,7.534,4.88616007775088
10,1772,NA,7.896,4.3019988291406
11,1772,NA,7.896,3.81622888328399
12,1772,NA,7.896,3.29214185591944
1,1773,NA,7.896,3.28920299280127
2,1773,NA,7.896,3.28067861691912
3,1773,NA,7.896,3.62238801318948
4,1773,NA,7.896,7.3181471106156
5,1773,NA,7.896,18.7923087646928
6,1773,NA,7.896,19.3618373863823
7,1773,NA,7.896,10.5238483580293
8,1773,NA,7.896,6.47571781367253
9,1773,NA,7.896,5.2290526586509
10,1773,NA,7.621,4.54033809211337
11,1773,NA,7.621,4.02332849405894
12,1773,NA,7.621,3.63765312565794
1,1774,NA,7.621,3.22849696001638
2,1774,NA,7.621,3.15033776964766
3,1774,NA,7.621,3.31990288582555
4,1774,NA,7.621,5.6591910250929
5,1774,NA,7.621,18.0146619680494
6,1774,NA,7.621,18.7727929143367
7,1774,NA,7.621,10.0091760156056
8,1774,NA,7.621,6.28943476232041
9,1774,NA,7.621,4.98355035895407
10,1774,NA,9.694,4.32012131496912
11,1774,NA,9.694,3.89150803336694
12,1774,NA,9.694,3.56753431601292
1,1775,NA,9.694,3.2914131751985
2,1775,NA,9.694,3.47715348617342
3,1775,NA,9.694,3.6252465677385
4,1775,NA,9.694,8.31158219029826
5,1775,NA,9.694,23.653235127527
6,1775,NA,9.694,29.4547395167918
7,1775,NA,9.694,15.665739967201
8,1775,NA,9.694,8.59634555623016
9,1775,NA,9.694,6.72706644427838
10,1775,NA,7.772,5.69058962154203
11,1775,NA,7.772,4.98137564679102
