"Month","Year","Observed","Annual_Recon","Monthly_Recon"
11,1576,NA,8.414056746,1.88925983541933
12,1576,NA,8.414056746,1.67866386985132
1,1577,NA,8.414056746,1.57006675915882
2,1577,NA,8.414056746,1.65851118935062
3,1577,NA,8.414056746,2.10840592875211
4,1577,NA,8.414056746,5.34191253035641
5,1577,NA,8.414056746,24.8441875032611
6,1577,NA,8.414056746,37.9984932250705
7,1577,NA,8.414056746,10.8376516346584
8,1577,NA,8.414056746,4.16602797652273
9,1577,NA,8.414056746,2.97513298602305
10,1577,NA,7.286218953,2.59466862147189
11,1577,NA,7.286218953,2.29233586155356
12,1577,NA,7.286218953,1.97085034120523
1,1578,NA,7.286218953,1.7423205846264
2,1578,NA,7.286218953,1.75380131572368
3,1578,NA,7.286218953,2.0228036427126
4,1578,NA,7.286218953,4.45726198957301
5,1578,NA,7.286218953,20.6121432492349
6,1578,NA,7.286218953,31.3175013464399
7,1578,NA,7.286218953,8.99534106746175
8,1578,NA,7.286218953,3.66963806462405
9,1578,NA,7.286218953,2.4886544914526
10,1578,NA,3.204011916,1.99105328493298
11,1578,NA,3.204011916,1.7926070513681
12,1578,NA,3.204011916,1.53169667737663
1,1579,NA,3.204011916,1.62001426424429
2,1579,NA,3.204011916,1.58526214882931
3,1579,NA,3.204011916,1.7641470585698
4,1579,NA,3.204011916,4.33756494326781
5,1579,NA,3.204011916,13.7472903863844
6,1579,NA,3.204011916,9.76998058410998
7,1579,NA,3.204011916,2.45740936492893
8,1579,NA,3.204011916,2.02348809825623
9,1579,NA,3.204011916,1.71326315842252
10,1579,NA,0.787807257,1.56111632238208
11,1579,NA,0.787807257,1.41550674085648
12,1579,NA,0.787807257,1.32213983037007
1,1580,NA,0.787807257,1.26649096321363
2,1580,NA,0.787807257,1.29042815331068
3,1580,NA,0.787807257,1.30034934927152
4,1580,NA,0.787807257,3.20550277067037
5,1580,NA,0.787807257,10.7068227976364
6,1580,NA,0.787807257,6.10318696872674
7,1580,NA,0.787807257,1.49803423068542
8,1580,NA,0.787807257,1.47268932530258
9,1580,NA,0.787807257,1.33129630646068
10,1580,NA,5.704006578,1.40098527485056
11,1580,NA,5.704006578,1.42407523808749
12,1580,NA,5.704006578,1.40688197015041
1,1581,NA,5.704006578,1.19971731876383
2,1581,NA,5.704006578,1.2806789344498
3,1581,NA,5.704006578,1.43707438701037
4,1581,NA,5.704006578,3.41065276018904
5,1581,NA,5.704006578,17.0294330391134
6,1581,NA,5.704006578,22.9343834953212
7,1581,NA,5.704006578,6.19431383880709
8,1581,NA,5.704006578,2.8627396959721
9,1581,NA,5.704006578,2.1677812591154
10,1581,NA,6.577387809,1.88867052592844
11,1581,NA,6.577387809,1.80901859424108
12,1581,NA,6.577387809,1.64034079727134
1,1582,NA,6.577387809,1.41057797977897
2,1582,NA,6.577387809,1.47077901371318
3,1582,NA,6.577387809,1.70362496721101
4,1582,NA,6.577387809,4.15955227001772
5,1582,NA,6.577387809,20.4152528273934
6,1582,NA,6.577387809,26.5750947472874
7,1582,NA,6.577387809,7.51752948796064
8,1582,NA,6.577387809,3.10548507816236
9,1582,NA,6.577387809,2.1786568441081
10,1582,NA,5.308474722,1.90473016467841
11,1582,NA,5.308474722,1.79499517415319
12,1582,NA,5.308474722,1.57537902434576
1,1583,NA,5.308474722,1.50744544124609
2,1583,NA,5.308474722,1.51105652815483
3,1583,NA,5.308474722,1.72289994240746
4,1583,NA,5.308474722,4.45316689041783
5,1583,NA,5.308474722,16.7164729731215
6,1583,NA,5.308474722,18.1418833588011
7,1583,NA,5.308474722,5.048505439873
8,1583,NA,5.308474722,2.65568964539799
9,1583,NA,5.308474722,1.98353873812014
10,1583,NA,1.951239519,1.7128475447844
11,1583,NA,1.951239519,1.56464206950047
12,1583,NA,1.951239519,1.39564947716985
1,1584,NA,1.951239519,1.31276156202458
2,1584,NA,1.951239519,1.3288100405577
3,1584,NA,1.951239519,1.41085293091102
4,1584,NA,1.951239519,3.38961150645067
5,1584,NA,1.951239519,10.9935635962892
6,1584,NA,1.951239519,8.35711175664116
7,1584,NA,1.951239519,1.905236563535
8,1584,NA,1.951239519,1.5711601752556
9,1584,NA,1.951239519,1.35458899733777
10,1584,NA,2.153989239,1.26429928881944
11,1584,NA,2.153989239,1.25368199676122
12,1584,NA,2.153989239,1.16421692379898
1,1585,NA,2.153989239,1.16738124633717
2,1585,NA,2.153989239,1.18972093077432
3,1585,NA,2.153989239,1.28607521684312
4,1585,NA,2.153989239,3.56173967652074
5,1585,NA,2.153989239,9.81053673014614
6,1585,NA,2.153989239,9.27192353336402
7,1585,NA,2.153989239,2.26540035374013
8,1585,NA,2.153989239,1.61997537611146
9,1585,NA,2.153989239,1.40252578934006
10,1585,NA,5.878495932,1.43671956809684
11,1585,NA,5.878495932,1.43714477099866
12,1585,NA,5.878495932,1.32986523124759
1,1586,NA,5.878495932,1.18958014166026
2,1586,NA,5.878495932,1.29154711330798
3,1586,NA,5.878495932,1.49043196410675
4,1586,NA,5.878495932,4.08245282087986
5,1586,NA,5.878495932,18.0503703109093
6,1586,NA,5.878495932,22.21010948799
7,1586,NA,5.878495932,5.76740893560078
8,1586,NA,5.878495932,2.47808540357152
9,1586,NA,5.878495932,1.84385186562361
10,1586,NA,6.670125984,1.8906839902462
11,1586,NA,6.670125984,1.79348946638267
12,1586,NA,6.670125984,1.55519205888768
1,1587,NA,6.670125984,1.40712596013934
2,1587,NA,6.670125984,1.45586022967672
3,1587,NA,6.670125984,1.68879739691831
4,1587,NA,6.670125984,4.18627098618877
5,1587,NA,6.670125984,20.7668829460723
6,1587,NA,6.670125984,26.8013815898891
7,1587,NA,6.670125984,7.6517781980395
8,1587,NA,6.670125984,3.15968330753577
9,1587,NA,6.670125984,2.20464442348002
10,1587,NA,6.403832916,2.07526566931522
11,1587,NA,6.403832916,1.88566355940945
12,1587,NA,6.403832916,1.61469054883571
1,1588,NA,6.403832916,1.47747829940559
2,1588,NA,6.403832916,1.49212973604562
3,1588,NA,6.403832916,1.72614485334305
4,1588,NA,6.403832916,4.2919763805206
5,1588,NA,6.403832916,19.5043395057306
6,1588,NA,6.403832916,25.3135834280653
7,1588,NA,6.403832916,7.45587828224618
8,1588,NA,6.403832916,3.23795048009291
9,1588,NA,6.403832916,2.3401644945746
10,1588,NA,6.969351723,2.07877315770174
11,1588,NA,6.969351723,1.91778289214687
12,1588,NA,6.969351723,1.65820826860488
1,1589,NA,6.969351723,1.62390398037865
2,1589,NA,6.969351723,1.63834019652512
3,1589,NA,6.969351723,1.87146674752276
4,1589,NA,6.969351723,4.25034921523674
5,1589,NA,6.969351723,20.1213958918036
6,1589,NA,6.969351723,28.8430666341744
7,1589,NA,6.969351723,8.86125329158167
8,1589,NA,6.969351723,3.80056475284138
9,1589,NA,6.969351723,2.58160292489704
10,1589,NA,3.833300607,2.08583677037485
11,1589,NA,3.833300607,1.83966692141472
12,1589,NA,3.833300607,1.61370579449969
1,1590,NA,3.833300607,1.47483562255743
2,1590,NA,3.833300607,1.43827023991286
3,1590,NA,3.833300607,1.57943220675244
4,1590,NA,3.833300607,3.88822360188654
5,1590,NA,3.833300607,12.683148738977
6,1590,NA,3.833300607,13.6391089842878
7,1590,NA,3.833300607,3.49416769059566
8,1590,NA,3.833300607,2.12346257226743
9,1590,NA,3.833300607,1.71748772033817
10,1590,NA,3.971261031,1.53864222157452
11,1590,NA,3.971261031,1.48581222870992
12,1590,NA,3.971261031,1.37104948408149
1,1591,NA,3.971261031,1.42881931681851
2,1591,NA,3.971261031,1.45409531105792
3,1591,NA,3.971261031,1.65863351619247
4,1591,NA,3.971261031,4.39117563428261
5,1591,NA,3.971261031,13.9449884005076
6,1591,NA,3.971261031,12.6554463093159
7,1591,NA,3.971261031,3.36788439134656
8,1591,NA,3.971261031,2.1984888664794
9,1591,NA,3.971261031,1.79757106939496
10,1591,NA,3.2394648,1.70098685950062
11,1591,NA,3.2394648,1.53828323303913
12,1591,NA,3.2394648,1.41477587467619
1,1592,NA,3.2394648,1.23956002517244
2,1592,NA,3.2394648,1.24560820924323
3,1592,NA,3.2394648,1.33019579663351
4,1592,NA,3.2394648,3.78919057757005
5,1592,NA,3.2394648,11.8310720459363
6,1592,NA,3.2394648,11.4304872982149
7,1592,NA,3.2394648,3.07926892796496
