"Month","Year","Observed","Annual_Recon","Monthly_Recon"
1,1776,NA,5.35,1.11996802789087
2,1776,NA,5.35,1.09129476116351
3,1776,NA,5.35,1.0224053944533
4,1776,NA,5.35,2.78894468197966
5,1776,NA,5.35,15.7254512073636
6,1776,NA,5.35,24.0062561935512
7,1776,NA,5.35,7.02577831826814
8,1776,NA,5.35,2.45561047468704
9,1776,NA,5.35,1.80599430521334
10,1776,NA,3.104,1.33534225813418
11,1776,NA,3.104,1.31310082640742
12,1776,NA,3.104,1.10684643625934
1,1777,NA,3.104,1.07445269237704
2,1777,NA,3.104,1.02857430246158
3,1777,NA,3.104,0.952224468979825
4,1777,NA,3.104,2.78894468197966
5,1777,NA,3.104,13.0456323857296
6,1777,NA,3.104,12.4259657691106
7,1777,NA,3.104,2.31736289429317
8,1777,NA,3.104,1.3567766877286
9,1777,NA,3.104,1.2995068447775
10,1777,NA,3.01,0.919965629571627
11,1777,NA,3.01,1.04159077647288
12,1777,NA,3.01,0.911747463221741
1,1778,NA,3.01,0.858955681981629
2,1778,NA,3.01,0.847379668706254
3,1778,NA,3.01,0.775425133855591
4,1778,NA,3.01,2.78894468197966
5,1778,NA,3.01,13.5159851139048
6,1778,NA,3.01,13.7294134817683
7,1778,NA,3.01,2.6536451957104
8,1778,NA,3.01,1.3569968409269
9,1778,NA,3.01,0.933464816697225
10,1778,NA,4.073,0.941856414460863
11,1778,NA,4.073,1.04823380108924
12,1778,NA,4.073,0.887223664495508
1,1779,NA,4.073,0.887650590156951
2,1779,NA,4.073,0.879324859209828
3,1779,NA,4.073,0.8821629144819
4,1779,NA,4.073,2.78894468197966
5,1779,NA,4.073,15.382997163955
6,1779,NA,4.073,17.8191660342305
7,1779,NA,4.073,4.88474077574379
8,1779,NA,4.073,1.85947854928253
9,1779,NA,4.073,1.00368717068614
10,1779,NA,4.455,1.21128348053557
11,1779,NA,4.455,1.23468173320019
12,1779,NA,4.455,1.02778265525244
1,1780,NA,4.455,0.9786549924984
2,1780,NA,4.455,0.961118262670207
3,1780,NA,4.455,0.993310746935123
4,1780,NA,4.455,2.78894468197966
5,1780,NA,4.455,16.0852527987721
6,1780,NA,4.455,19.0273786773817
7,1780,NA,4.455,4.16208170782054
8,1780,NA,4.455,1.77979497438885
9,1780,NA,4.455,1.1883867882735
10,1780,NA,5.358,1.35364567251815
11,1780,NA,5.358,1.2483215340624
12,1780,NA,5.358,1.00154331871725
1,1781,NA,5.358,1.11205932732645
2,1781,NA,5.358,1.07563786473169
3,1781,NA,5.358,1.25297455629399
4,1781,NA,5.358,2.78894468197966
5,1781,NA,5.358,18.1386280969719
6,1781,NA,5.358,22.9618151421568
7,1781,NA,5.358,5.53127485743777
8,1781,NA,5.358,1.84378834183681
9,1781,NA,5.358,1.0801142712888
10,1781,NA,3.286,1.289072260762
11,1781,NA,3.286,1.30040295904595
12,1781,NA,3.286,1.12992011695142
1,1782,NA,3.286,1.08951115585128
2,1782,NA,3.286,1.04164558931354
3,1782,NA,3.286,1.08218743760576
4,1782,NA,3.286,2.78894468197966
5,1782,NA,3.286,13.9994130059888
6,1782,NA,3.286,13.2506056575935
7,1782,NA,3.286,3.37726860184943
8,1782,NA,3.286,1.26461760003415
9,1782,NA,3.286,0.830029768532257
10,1782,NA,3.376,0.985738560439023
11,1782,NA,3.376,1.09913644986986
12,1782,NA,3.376,0.942690415104895
1,1783,NA,3.376,0.898060477274899
2,1783,NA,3.376,0.881440359496643
3,1783,NA,3.376,0.905023785009676
4,1783,NA,3.376,2.78894468197966
5,1783,NA,3.376,14.0343749803371
6,1783,NA,3.376,14.0898385169061
7,1783,NA,3.376,3.80290351020008
8,1783,NA,3.376,1.6557668274293
9,1783,NA,3.376,0.991752929241269
10,1783,NA,5.036,1.09229192539458
11,1783,NA,5.036,1.12646837360674
12,1783,NA,5.036,0.998915951642123
1,1784,NA,5.036,0.980694059300405
2,1784,NA,5.036,0.963602259028454
3,1784,NA,5.036,1.03411807076631
4,1784,NA,5.036,2.78894468197966
5,1784,NA,5.036,15.6363568847257
6,1784,NA,5.036,22.1793468026792
7,1784,NA,5.036,8.29440034276428
8,1784,NA,5.036,2.88240037116459
9,1784,NA,5.036,1.87214418652962
10,1784,NA,4.757,1.46104076450081
11,1784,NA,4.757,1.33696955380028
12,1784,NA,4.757,1.23681158088495
1,1785,NA,4.757,1.12821182452105
2,1785,NA,4.757,1.08549331017627
3,1785,NA,4.757,1.18756484247568
4,1785,NA,4.757,2.78894468197966
5,1785,NA,4.757,17.9840631381827
6,1785,NA,4.757,19.2243159908425
7,1785,NA,4.757,6.44735583102925
8,1785,NA,4.757,2.26421880814797
9,1785,NA,4.757,1.66357594525302
10,1785,NA,3.498,1.40732371157911
11,1785,NA,3.498,1.35742265859198
12,1785,NA,3.498,1.25081434138587
1,1786,NA,3.498,0.994898184211555
2,1786,NA,3.498,0.968471142155104
3,1786,NA,3.498,1.09019688109245
4,1786,NA,3.498,2.78894468197966
5,1786,NA,3.498,17.5274768844784
6,1786,NA,3.498,13.4694645571417
7,1786,NA,3.498,4.04798132721855
8,1786,NA,3.498,1.93753928538385
9,1786,NA,3.498,1.31785237373536
10,1786,NA,5.105,1.28602159701416
11,1786,NA,5.105,1.17974402051338
12,1786,NA,5.105,1.03285492351029
1,1787,NA,5.105,0.976175504279222
2,1787,NA,5.105,0.962355891869145
3,1787,NA,5.105,1.00879775499219
4,1787,NA,5.105,2.78894468197966
5,1787,NA,5.105,17.0762259818321
6,1787,NA,5.105,22.8977881475628
7,1787,NA,5.105,8.22872893727916
8,1787,NA,5.105,2.88417060425294
9,1787,NA,5.105,1.89071132403631
10,1787,NA,3.544,1.51696621852553
11,1787,NA,3.544,1.44857415357349
12,1787,NA,3.544,1.26551845781394
1,1788,NA,3.544,1.09715227295956
2,1788,NA,3.544,1.04729877012285
3,1788,NA,3.544,1.0138062684659
4,1788,NA,3.544,2.78894468197966
5,1788,NA,3.544,17.3650018328881
6,1788,NA,3.544,13.2317519713615
7,1788,NA,3.544,3.59319582741683
8,1788,NA,3.544,2.00380701043362
9,1788,NA,3.544,1.69223072663315
10,1788,NA,5.954,1.42020999428715
11,1788,NA,5.954,1.28176900552351
12,1788,NA,5.954,1.26409594845326
1,1789,NA,5.954,0.904860359502487
2,1789,NA,5.954,0.920731874433862
3,1789,NA,5.954,1.02833773924531
4,1789,NA,5.954,2.78894468197966
5,1789,NA,5.954,18.1124665248155
6,1789,NA,5.954,28.3918360113611
7,1789,NA,5.954,8.35641152448674
8,1789,NA,5.954,2.48790308196087
9,1789,NA,5.954,1.61513289865638
10,1789,NA,5.676,1.8535104804866
11,1789,NA,5.676,1.58993372860258
12,1789,NA,5.676,1.23760274455057
1,1790,NA,5.676,1.2377749371707
2,1790,NA,5.676,1.19004000228395
3,1790,NA,5.676,1.21981740504196
4,1790,NA,5.676,2.78894468197966
5,1790,NA,5.676,18.9543792943301
6,1790,NA,5.676,23.7063118177155
7,1790,NA,5.676,8.69622100354813
8,1790,NA,5.676,3.0437295334116
9,1790,NA,5.676,2.59867834556672
10,1790,NA,5.372,1.82656841149507
11,1790,NA,5.372,1.56841335534821
12,1790,NA,5.372,1.48936345821361
1,1791,NA,5.372,1.16402953265094
2,1791,NA,5.372,1.12847483798668
3,1791,NA,5.372,1.22684951797408
4,1791,NA,5.372,2.78894468197966
5,1791,NA,5.372,19.8103335897961
6,1791,NA,5.372,21.7595025832479
7,1791,NA,5.372,7.51522409213598
8,1791,NA,5.372,3.11725573552757
9,1791,NA,5.372,2.30423348664447
10,1791,NA,5.464,1.76483245424668
11,1791,NA,5.464,1.47168466265149
12,1791,NA,5.464,1.32166940464413
1,1792,NA,5.464,1.13318928856928
2,1792,NA,5.464,1.10364751941977
3,1792,NA,5.464,1.13716979520176
4,1792,NA,5.464,2.78894468197966
5,1792,NA,5.464,20.4047874758902
6,1792,NA,5.464,23.3550871046515
7,1792,NA,5.464,7.51063928797822
8,1792,NA,5.464,3.46859128303881
9,1792,NA,5.464,2.50094508732301
10,1792,NA,3.769,1.6741421201655
11,1792,NA,3.769,1.45125017055747
12,1792,NA,3.769,1.2329481855269
1,1793,NA,3.769,1.19781591701511
2,1793,NA,3.769,1.12680924660892
3,1793,NA,3.769,1.03262804770515
4,1793,NA,3.769,2.78894468197966
5,1793,NA,3.769,17.0355179559769
6,1793,NA,3.769,14.961717416558
7,1793,NA,3.769,3.49294111788879
8,1793,NA,3.769,2.0558287909533
9,1793,NA,3.769,1.64929003087535
10,1793,NA,3.207,1.22648512855837
11,1793,NA,3.207,1.18068341299116
12,1793,NA,3.207,1.0996767716922
1,1794,NA,3.207,0.931205689685038
2,1794,NA,3.207,0.90835229279827
3,1794,NA,3.207,0.90891764899831
4,1794,NA,3.207,2.78894468197966
5,1794,NA,3.207,16.1731819614516
6,1794,NA,3.207,13.9643220404004
7,1794,NA,3.207,2.88777680142418
8,1794,NA,3.207,1.53631310193134
9,1794,NA,3.207,1.08320165765968
10,1794,NA,3.088,1.05169283179478
11,1794,NA,3.088,1.09570495519755
12,1794,NA,3.088,0.898413755761474
1,1795,NA,3.088,0.913998426614852
2,1795,NA,3.088,0.889452632401056
3,1795,NA,3.088,0.926093779058117
4,1795,NA,3.088,2.78894468197966
5,1795,NA,3.088,13.7155900013368
6,1795,NA,3.088,12.8871258411993
7,1795,NA,3.088,2.54096262346937
8,1795,NA,3.088,1.29284854477606
9,1795,NA,3.088,1.13787284198195
10,1795,NA,3.717,0.995336822235431
11,1795,NA,3.717,1.07461561532373
12,1795,NA,3.717,1.00754771903199
1,1796,NA,3.717,0.827538668478197
2,1796,NA,3.717,0.831189049447477
3,1796,NA,3.717,0.775692634044548
4,1796,NA,3.717,2.78894468197966
5,1796,NA,3.717,14.8999636408431
6,1796,NA,3.717,16.1638256079441
7,1796,NA,3.717,4.25189886435629
8,1796,NA,3.717,1.90888653507333
9,1796,NA,3.717,1.21283645185175
10,1796,NA,4.307,1.07661757413078
11,1796,NA,4.307,1.10208251181111
12,1796,NA,4.307,0.918203728646478
1,1797,NA,4.307,0.988134299882906
2,1797,NA,4.307,0.962532610437144
3,1797,NA,4.307,0.923528781939689
4,1797,NA,4.307,2.78894468197966
5,1797,NA,4.307,16.1906800146326
6,1797,NA,4.307,18.3714673365451
7,1797,NA,4.307,5.39011372630191
8,1797,NA,4.307,2.25430409572697
9,1797,NA,4.307,1.66375368720586
10,1797,NA,2.938,1.18470639299024
11,1797,NA,2.938,1.25106217671807
12,1797,NA,2.938,1.1616655254378
1,1798,NA,2.938,0.974030033664307
2,1798,NA,2.938,0.942227081894617
3,1798,NA,2.938,1.03657559305171
4,1798,NA,2.938,2.78894468197966
5,1798,NA,2.938,16.5917414205467
6,1798,NA,2.938,11.4380217707849
7,1798,NA,2.938,2.20060084586341
8,1798,NA,2.938,1.3311745542743
9,1798,NA,2.938,1.11387331362405
10,1798,NA,5.348,1.12449400859806
11,1798,NA,5.348,1.07337466087413
12,1798,NA,5.348,1.01214626385303
1,1799,NA,5.348,0.887201812561053
2,1799,NA,5.348,0.894515234301115
3,1799,NA,5.348,0.897794090128556
4,1799,NA,5.348,2.78894468197966
5,1799,NA,5.348,14.8067035463626
6,1799,NA,5.348,25.9643706129113
7,1799,NA,5.348,8.69867232042819
8,1799,NA,5.348,2.77256242042219
9,1799,NA,5.348,1.7779915537527
10,1799,NA,2.816,1.39727955035779
11,1799,NA,2.816,1.39105162445779
12,1799,NA,2.816,1.10781291710449
1,1800,NA,2.816,1.12451767776974
2,1800,NA,2.816,1.06138656544166
3,1800,NA,2.816,0.976339786039308
4,1800,NA,2.816,2.78894468197966
5,1800,NA,2.816,16.9648872199715
6,1800,NA,2.816,10.6937558061326
7,1800,NA,2.816,1.64225082520298
8,1800,NA,2.816,1.39216740986809
9,1800,NA,2.816,1.35826866835125
10,1800,NA,4.869,1.16749643913711
11,1800,NA,4.869,1.15437461188166
12,1800,NA,4.869,1.13223692529388
1,1801,NA,4.869,0.887185797163484
2,1801,NA,4.869,0.887345191295978
3,1801,NA,4.869,0.999008138602555
4,1801,NA,4.869,2.78894468197966
5,1801,NA,4.869,18.5378274946145
6,1801,NA,4.869,19.8686214327047
7,1801,NA,4.869,4.54991212807762
8,1801,NA,4.869,2.02086041073392
9,1801,NA,4.869,1.78441548250974
10,1801,NA,5.434,1.63069778711716
11,1801,NA,5.434,1.42802444966853
12,1801,NA,5.434,1.28753120051929
1,1802,NA,5.434,1.09776565353098
2,1802,NA,5.434,1.07120601050764
3,1802,NA,5.434,1.09247321048177
4,1802,NA,5.434,2.78894468197966
5,1802,NA,5.434,19.1492944106566
6,1802,NA,5.434,22.628055291161
7,1802,NA,5.434,6.59195683376985
8,1802,NA,5.434,2.63339581312484
9,1802,NA,5.434,2.06576787715598
10,1802,NA,5.03,1.64178723342812
11,1802,NA,5.03,1.42935535832681
12,1802,NA,5.03,1.3101773761064
1,1803,NA,5.03,1.15183885164453
2,1803,NA,5.03,1.11153660095207
3,1803,NA,5.03,1.05323517972503
4,1803,NA,5.03,2.78894468197966
5,1803,NA,5.03,16.7225156994619
6,1803,NA,5.03,21.9010049572927
7,1803,NA,5.03,5.7849089478154
8,1803,NA,5.03,2.24076301491806
9,1803,NA,5.03,1.59105097507097
10,1803,NA,3.517,1.49123502692321
11,1803,NA,3.517,1.41562999993871
12,1803,NA,3.517,1.15685686620762
1,1804,NA,3.517,1.11523327713735
2,1804,NA,3.517,1.05910389480568
3,1804,NA,3.517,0.960617260172502
4,1804,NA,3.517,2.78894468197966
5,1804,NA,3.517,13.998864164927
6,1804,NA,3.517,13.7418826680642
7,1804,NA,3.517,2.79096720347238
8,1804,NA,3.517,1.6936041636585
9,1804,NA,3.517,1.74687033297497
10,1804,NA,5.3,1.27800478471309
11,1804,NA,5.3,1.16981865552356
12,1804,NA,5.3,1.11567671602882
1,1805,NA,5.3,0.956902078912652
2,1805,NA,5.3,0.950916736870641
3,1805,NA,5.3,1.0212197550238
4,1805,NA,5.3,2.78894468197966
5,1805,NA,5.3,14.5107501631
6,1805,NA,5.3,24.9994559737111
7,1805,NA,5.3,7.30482824181349
8,1805,NA,5.3,2.17644294851867
9,1805,NA,5.3,1.71084286292123
10,1805,NA,3.244,1.52993837083687
11,1805,NA,3.244,1.45005572185622
12,1805,NA,3.244,1.16399796205039
1,1806,NA,3.244,1.15493016183638
2,1806,NA,3.244,1.08748182564744
3,1806,NA,3.244,1.03739443035212
4,1806,NA,3.244,2.78894468197966
5,1806,NA,3.244,14.0646049771271
6,1806,NA,3.244,12.8811278078619
7,1806,NA,3.244,2.72623762176863
8,1806,NA,3.244,1.37445902795329
9,1806,NA,3.244,1.21079761305388
10,1806,NA,5.254,1.23087543613508
11,1806,NA,5.254,1.17110325318744
12,1806,NA,5.254,1.10241583805446
1,1807,NA,5.254,0.974957937343849
2,1807,NA,5.254,0.961131179401316
3,1807,NA,5.254,1.00262467686093
4,1807,NA,5.254,2.78894468197966
5,1807,NA,5.254,15.3264239355634
6,1807,NA,5.254,23.6656042211453
7,1807,NA,5.254,7.77179818606676
8,1807,NA,5.254,2.40864663475375
9,1807,NA,5.254,1.74536667353144
10,1807,NA,4.521,1.51326294255151
11,1807,NA,4.521,1.40678004207258
12,1807,NA,4.521,1.28999737111224
1,1808,NA,4.521,1.08716628178085
2,1808,NA,4.521,1.05483163475085
3,1808,NA,4.521,1.1304792227043
4,1808,NA,4.521,2.78894468197966
5,1808,NA,4.521,15.0448781636974
6,1808,NA,4.521,17.9526053957572
7,1808,NA,4.521,5.59508273706127
8,1808,NA,4.521,1.98743394852583
9,1808,NA,4.521,1.42707398695442
10,1808,NA,4.635,1.35714825911095
11,1808,NA,4.635,1.34216669323357
12,1808,NA,4.635,1.18811713494533
1,1809,NA,4.635,1.05535549549793
2,1809,NA,4.635,1.02465773099338
3,1809,NA,4.635,1.10416753674209
4,1809,NA,4.635,2.78894468197966
5,1809,NA,4.635,15.0654046191602
6,1809,NA,4.635,19.0306283810679
7,1809,NA,4.635,6.32925492793828
8,1809,NA,4.635,2.26255442017499
9,1809,NA,4.635,1.75024141718105
10,1809,NA,6.233,1.66972727554673
11,1809,NA,6.233,1.4919192425178
12,1809,NA,6.233,1.36798147083578
1,1810,NA,6.233,1.13478458065686
2,1810,NA,6.233,1.10670930331788
3,1810,NA,6.233,1.07587910344287
4,1810,NA,6.233,2.78894468197966
5,1810,NA,6.233,15.5528866481393
6,1810,NA,6.233,29.894222122439
7,1810,NA,6.233,13.0157286079566
8,1810,NA,6.233,3.70901412444116
9,1810,NA,6.233,3.04783829034114
10,1810,NA,7.803,2.17018187874111
11,1810,NA,7.803,1.718915619946
12,1810,NA,7.803,1.65547710444297
1,1811,NA,7.803,1.26089786676729
2,1811,NA,7.803,1.23820118394239
3,1811,NA,7.803,1.30278864870714
4,1811,NA,7.803,2.78894468197966
5,1811,NA,7.803,18.1475315382917
6,1811,NA,7.803,37.6911679728424
7,1811,NA,7.803,17.2796778830228
8,1811,NA,7.803,4.7550226695045
9,1811,NA,7.803,3.48874133243139
10,1811,NA,6.007,2.40052846343727
11,1811,NA,6.007,1.92848756737111
12,1811,NA,6.007,1.68837675718602
1,1812,NA,6.007,1.44172594155236
2,1812,NA,6.007,1.36228799568606
3,1812,NA,6.007,1.47048777563484
4,1812,NA,6.007,2.78894468197966
5,1812,NA,6.007,20.9120712319065
6,1812,NA,6.007,24.6341788023271
7,1812,NA,6.007,8.47601321358543
8,1812,NA,6.007,2.95300687324522
9,1812,NA,6.007,2.05295835460852
10,1812,NA,6.423,1.83037346856256
11,1812,NA,6.423,1.50488272246389
12,1812,NA,6.423,1.42393423933847
1,1813,NA,6.423,1.19580731167543
2,1813,NA,6.423,1.17081597783309
3,1813,NA,6.423,1.40823983631729
4,1813,NA,6.423,2.78894468197966
5,1813,NA,6.423,16.1770660548504
6,1813,NA,6.423,30.265800080721
7,1813,NA,6.423,9.80254514358347
8,1813,NA,6.423,2.6370353574514
9,1813,NA,6.423,1.80615827032974
10,1813,NA,3.088,1.64032215102573
11,1813,NA,3.088,1.59365393522366
12,1813,NA,3.088,1.24037043442674
1,1814,NA,3.088,1.17867157181018
2,1814,NA,3.088,1.11555644863852
3,1814,NA,3.088,1.10037363410299
4,1814,NA,3.088,2.78894468197966
5,1814,NA,3.088,15.5046847250018
6,1814,NA,3.088,11.1922805306851
7,1814,NA,3.088,3.4574588237094
8,1814,NA,3.088,1.91817117849063
9,1814,NA,3.088,1.4399817233161
10,1814,NA,6.311,1.28654860484135
11,1814,NA,6.311,1.21792942117336
12,1814,NA,6.311,1.15147505470024
1,1815,NA,6.311,0.946236904351964
2,1815,NA,6.311,0.952052022227197
3,1815,NA,6.311,1.10098962449505
4,1815,NA,6.311,2.78894468197966
5,1815,NA,6.311,17.1230386974574
6,1815,NA,6.311,30.315743011563
7,1815,NA,6.311,11.1676241140548
8,1815,NA,6.311,3.39099373036573
9,1815,NA,6.311,2.60472834007044
10,1815,NA,6.235,2.02220360290671
11,1815,NA,6.235,1.63526281846288
12,1815,NA,6.235,1.46373507643599
1,1816,NA,6.235,1.23146491664046
2,1816,NA,6.235,1.1978690519079
3,1816,NA,6.235,1.37551185136517
4,1816,NA,6.235,2.78894468197966
5,1816,NA,6.235,19.6134096627087
6,1816,NA,6.235,26.0002871152669
7,1816,NA,6.235,9.04367458842125
8,1816,NA,6.235,3.35225113998005
9,1816,NA,6.235,2.15687219670771
10,1816,NA,4.466,1.76774164733724
11,1816,NA,4.466,1.54454223045658
12,1816,NA,4.466,1.3221883416787
1,1817,NA,4.466,1.18161244454418
2,1817,NA,4.466,1.13409589386498
3,1817,NA,4.466,1.22645911220191
4,1817,NA,4.466,2.78894468197966
5,1817,NA,4.466,17.6319845390586
6,1817,NA,4.466,16.4012156847906
7,1817,NA,4.466,5.72335705550225
8,1817,NA,4.466,2.67032548001803
9,1817,NA,4.466,2.04923904601664
10,1817,NA,3.939,1.49590386061776
11,1817,NA,3.939,1.41523575656398
12,1817,NA,3.939,1.26233873331855
1,1818,NA,3.939,1.0415827639532
2,1818,NA,3.939,1.00463947482421
3,1818,NA,3.939,1.10823788354703
4,1818,NA,3.939,2.78894468197966
5,1818,NA,3.939,15.2961092815444
6,1818,NA,3.939,15.9747656644751
7,1818,NA,3.939,4.32737458303645
8,1818,NA,3.939,1.87117027419097
9,1818,NA,3.939,1.48748105802704
10,1818,NA,6.724,1.69359546247615
11,1818,NA,6.724,1.4381270202908
12,1818,NA,6.724,1.2376889143792
1,1819,NA,6.724,1.10755399412193
2,1819,NA,6.724,1.08496587341892
3,1819,NA,6.724,1.28080791501539
4,1819,NA,6.724,2.78894468197966
5,1819,NA,6.724,19.416674599115
6,1819,NA,6.724,30.8770026733615
7,1819,NA,6.724,10.2602431435426
8,1819,NA,6.724,3.14124237154873
9,1819,NA,6.724,2.86863496610071
10,1819,NA,7.185,2.37429675353388
11,1819,NA,7.185,1.83161503323177
12,1819,NA,7.185,1.74063484882732
1,1820,NA,7.185,1.29903930922104
2,1820,NA,7.185,1.2645750780225
3,1820,NA,7.185,1.50595188780727
4,1820,NA,7.185,2.78894468197966
5,1820,NA,7.185,19.6069697214561
6,1820,NA,7.185,31.7880548539074
7,1820,NA,7.185,11.0841094394343
8,1820,NA,7.185,3.35683053956685
9,1820,NA,7.185,2.66877991334009
10,1820,NA,6.106,2.15958512121974
11,1820,NA,6.106,1.73139550369694
12,1820,NA,6.106,1.47689833881625
1,1821,NA,6.106,1.35432540989469
2,1821,NA,6.106,1.29477922028567
3,1821,NA,6.106,1.3499078010166
4,1821,NA,6.106,2.78894468197966
5,1821,NA,6.106,16.6955215847879
6,1821,NA,6.106,26.7532957793537
7,1821,NA,6.106,9.22342248502299
8,1821,NA,6.106,3.21483331158664
9,1821,NA,6.106,2.09483875927316
10,1821,NA,4.287,1.5580922553786
11,1821,NA,4.287,1.47304221769832
12,1821,NA,4.287,1.26281882714072
1,1822,NA,4.287,1.27430813314339
2,1822,NA,4.287,1.19658812301834
3,1822,NA,4.287,1.36610045992085
4,1822,NA,4.287,2.78894468197966
5,1822,NA,4.287,16.5537807591408
6,1822,NA,4.287,16.0308523364888
7,1822,NA,4.287,3.26435429257401
8,1822,NA,4.287,1.55397021261052
9,1822,NA,4.287,1.19005426590115
10,1822,NA,4.47,1.11956033650331
11,1822,NA,4.47,1.1401104219009
12,1822,NA,4.47,1.07433053343493
1,1823,NA,4.47,0.992034792163835
2,1823,NA,4.47,0.973418251140042
3,1823,NA,4.47,1.11997304210954
4,1823,NA,4.47,2.78894468197966
5,1823,NA,4.47,15.4741121529517
6,1823,NA,4.47,18.6734303811419
7,1823,NA,4.47,5.31098036643711
8,1823,NA,4.47,1.79121493406569
9,1823,NA,4.47,0.976376248929255
10,1823,NA,2.678,0.985856816394625
11,1823,NA,2.678,1.1264380826018
12,1823,NA,2.678,0.953179973921985
1,1824,NA,2.678,1.02251093104762
2,1824,NA,2.678,0.976483781454506
3,1824,NA,2.678,1.0607090093862
4,1824,NA,2.678,2.78894468197966
5,1824,NA,2.678,13.6508511010087
6,1824,NA,2.678,11.8815267643114
7,1824,NA,2.678,2.13612589351096
8,1824,NA,2.678,1.04387003788495
9,1824,NA,2.678,0.59446461717873
10,1824,NA,3.563,0.897749691014467
11,1824,NA,3.563,1.06503903032564
12,1824,NA,3.563,0.900723129205361
1,1825,NA,3.563,0.910102873469017
2,1825,NA,3.563,0.887351977858282
3,1825,NA,3.563,0.935029646986814
4,1825,NA,3.563,2.78894468197966
5,1825,NA,3.563,13.1312377364581
6,1825,NA,3.563,15.4897877089172
7,1825,NA,3.563,4.28132769365039
8,1825,NA,3.563,1.98361565927967
9,1825,NA,3.563,1.50331977348757
10,1825,NA,6.398,1.43534445714605
11,1825,NA,6.398,1.32115060085214
12,1825,NA,6.398,1.20177580186456
1,1826,NA,6.398,1.03771859549486
2,1826,NA,6.398,1.02555548476136
3,1826,NA,6.398,1.21296862180104
4,1826,NA,6.398,2.78894468197966
5,1826,NA,6.398,16.964689127154
6,1826,NA,6.398,30.6242274048172
7,1826,NA,6.398,9.4201641629677
8,1826,NA,6.398,3.03157898088534
9,1826,NA,6.398,2.51080140794153
10,1826,NA,7.166,2.32810325039525
11,1826,NA,7.166,1.83307636266357
12,1826,NA,7.166,1.59117359289146
1,1827,NA,7.166,1.24233499480055
2,1827,NA,7.166,1.21910259692787
3,1827,NA,7.166,1.44812794589837
4,1827,NA,7.166,2.78894468197966
5,1827,NA,7.166,19.1736457063657
6,1827,NA,7.166,31.6135076385092
7,1827,NA,7.166,10.4856121661943
8,1827,NA,7.166,3.63333921378977
9,1827,NA,7.166,3.09161724890284
10,1827,NA,7.419,2.50990583969169
11,1827,NA,7.419,1.8586987193121
12,1827,NA,7.419,1.5438140153066
1,1828,NA,7.419,1.37151757702276
2,1828,NA,7.419,1.32510332942767
3,1828,NA,7.419,1.44801602062515
4,1828,NA,7.419,2.78894468197966
5,1828,NA,7.419,18.612266984705
6,1828,NA,7.419,34.6517639974485
7,1828,NA,7.419,13.0469238762056
8,1828,NA,7.419,3.99746636401363
9,1828,NA,7.419,2.81152726267373
10,1828,NA,4.923,2.08415999415153
11,1828,NA,4.923,1.7547414580927
12,1828,NA,4.923,1.45254110060862
1,1829,NA,4.923,1.34212806023416
2,1829,NA,4.923,1.26936667433516
3,1829,NA,4.923,1.30598138987755
4,1829,NA,4.923,2.78894468197966
5,1829,NA,4.923,15.0987299730444
6,1829,NA,4.923,19.6929890194621
7,1829,NA,4.923,5.22663488960177
8,1829,NA,4.923,2.24102520352572
9,1829,NA,4.923,2.03149826388234
10,1829,NA,4.918,1.56025481408466
11,1829,NA,4.918,1.42950877644948
12,1829,NA,4.918,1.20187598354197
1,1830,NA,4.918,1.12620109481163
2,1830,NA,4.918,1.0850362083249
3,1830,NA,4.918,1.18549451757674
4,1830,NA,4.918,2.78894468197966
5,1830,NA,4.918,14.5522223283044
6,1830,NA,4.918,21.4173700088374
7,1830,NA,4.918,7.00781483728349
8,1830,NA,4.918,2.75048694996568
9,1830,NA,4.918,2.32887039540426
10,1830,NA,5.73,1.66395949904524
11,1830,NA,5.73,1.50529388948345
12,1830,NA,5.73,1.37161041220917
1,1831,NA,5.73,1.17301806439136
2,1831,NA,5.73,1.13100036851871
3,1831,NA,5.73,1.31746994891532
4,1831,NA,5.73,2.78894468197966
5,1831,NA,5.73,16.9644450009139
6,1831,NA,5.73,24.0799264424402
7,1831,NA,5.73,7.9172345982972
8,1831,NA,5.73,2.78078206988864
9,1831,NA,5.73,2.9295313758501
10,1831,NA,7.519,2.12073123894153
11,1831,NA,7.519,1.6434243826247
12,1831,NA,7.519,1.6042007709504
1,1832,NA,7.519,1.22378674820447
2,1832,NA,7.519,1.20161321850206
3,1832,NA,7.519,1.30826557075822
4,1832,NA,7.519,2.78894468197966
5,1832,NA,7.519,12.1443480051503
6,1832,NA,7.519,38.8577798251938
7,1832,NA,7.519,19.4835751880994
8,1832,NA,7.519,4.86117790394817
9,1832,NA,7.519,4.59954810080267
10,1832,NA,5.223,2.19067267384959
11,1832,NA,5.223,1.74159426759891
12,1832,NA,5.223,1.48336757928652
1,1833,NA,5.223,1.42034706706409
2,1833,NA,5.223,1.3312808353515
3,1833,NA,5.223,1.29385704679428
4,1833,NA,5.223,2.78894468197966
5,1833,NA,5.223,14.457242773177
6,1833,NA,5.223,21.4531723342423
7,1833,NA,5.223,5.33936108679776
8,1833,NA,5.223,2.55566219697993
9,1833,NA,5.223,2.61358762390971
10,1833,NA,3.264,1.56914836851563
11,1833,NA,3.264,1.47211475158933
12,1833,NA,3.264,1.28361956013377
1,1834,NA,3.264,1.12173658193189
2,1834,NA,3.264,1.06300963669883
3,1834,NA,3.264,1.12134181536991
